wavelength,flux,ivar,mask,model
3833.600000000053,0.5536341667175293,0.05906914919614792,0,3.7712175846099854
3834.4000000000533,-0.6352688074111938,0.06412221491336823,0,3.8614213466644287
3835.2000000000535,-0.3827367126941681,0.06093035638332367,0,3.94740629196167
3836.0000000000537,7.871885776519775,0.07346831262111664,0,4.014416217803955
3836.800000000054,5.640722274780273,0.07530535012483597,0,4.050268650054932
3837.600000000054,14.477916717529297,0.09428608417510986,0,4.049089431762695
3838.400000000054,3.5863168239593506,0.10035104304552078,0,4.013003826141357
3839.2000000000544,0.520571231842041,0.08187520503997803,0,3.953103542327881
3840.0000000000546,-0.5402069091796875,0.09325051307678223,0,3.8818976879119873
3840.8000000000548,2.481903553009033,0.08974292129278183,0,3.815685749053955
3841.600000000055,3.816204309463501,0.08520393818616867,0,3.769007444381714
3842.400000000055,0.228421151638031,0.09049791097640991,0,3.746642827987671
3843.2000000000553,7.46591854095459,0.08084911108016968,0,3.751772880554199
3844.0000000000555,0.4348607063293457,0.07623449712991714,0,3.7850024700164795
3844.8000000000557,2.6301109790802,0.06985385715961456,0,3.8418428897857666
3845.600000000056,9.240416526794434,0.09017880260944366,0,3.915187120437622
3846.400000000056,2.6811838150024414,0.07825201749801636,0,3.995436429977417
3847.200000000056,7.653936862945557,0.0909300446510315,0,4.06704044342041
3848.0000000000564,-0.8034236431121826,0.09151304513216019,0,4.115543842315674
3848.8000000000566,6.337298393249512,0.09497307240962982,0,4.134060859680176
3849.6000000000568,8.51404094696045,0.09035970270633698,0,4.122767448425293
3850.400000000057,1.0430927276611328,0.10260764509439468,0,4.093038082122803
3851.200000000057,0.8284466862678528,0.09305472671985626,0,4.059277057647705
3852.0000000000573,2.500572919845581,0.08391555398702621,0,4.03437614440918
3852.8000000000575,4.092960357666016,0.09336765855550766,0,4.023573398590088
3853.6000000000577,5.066859722137451,0.09039712697267532,0,4.022557735443115
3854.400000000058,3.0198802947998047,0.09376031905412674,0,4.02152156829834
3855.200000000058,3.9076623916625977,0.09342315793037415,0,4.009899139404297
3856.000000000058,3.2966461181640625,0.1021021157503128,0,3.9782168865203857
3856.8000000000584,5.240949630737305,0.09176547825336456,0,3.922794818878174
3857.6000000000586,1.4910939931869507,0.10757089406251907,0,3.8433873653411865
3858.4000000000588,1.0606746673583984,0.09551316499710083,0,3.7442381381988525
3859.200000000059,6.896457672119141,0.11815422773361206,0,3.6361660957336426
3860.000000000059,4.805959224700928,0.11131218075752258,0,3.5325064659118652
